year,state,place,state_name,place_name,population
2017,08,43000,Colorado,Lakewood city,154958
2017,08,45970,Colorado,Longmont city,94341
2017,08,46465,Colorado,Loveland city,76701
2017,08,62000,Colorado,Pueblo city,111127
2017,08,77290,Colorado,Thornton city,136978
2017,08,83835,Colorado,Westminster city,112812
2017,09,08000,Connecticut,Bridgeport city,146579
2017,09,18430,Connecticut,Danbury city,85246
2017,09,37000,Connecticut,Hartford city,123400
2017,09,52000,Connecticut,New Haven city,131014
2017,09,55990,Connecticut,Norwalk city,89005
2017,09,73000,Connecticut,Stamford city,130824
2017,09,80000,Connecticut,Waterbury city,108629
2017,11,50000,District of Columbia,Washington city,693972
2017,12,07300,Florida,Boca Raton city,98150
2017,12,07875,Florida,Boynton Beach city,77702
2017,12,10275,Florida,Cape Coral city,183365
2017,12,12875,Florida,Clearwater city,115513
2017,12,14400,Florida,Coral Springs city,133037
2017,12,16475,Florida,Davie town,105149
2017,12,16725,Florida,Deerfield Beach city,80571
2017,12,17200,Florida,Deltona city,90746
2017,12,17935,Florida,Doral city,61130
2017,12,24000,Florida,Fort Lauderdale city,180072
2017,12,24125,Florida,Fort Myers city,79943
2017,12,25175,Florida,Gainesville city,132249
2017,12,30000,Florida,Hialeah city,239673
2017,12,32000,Florida,Hollywood city,153627
2017,12,32275,Florida,Homestead city,69907
2017,12,35000,Florida,Jacksonville city,892062
2017,12,36950,Florida,Kissimmee city,71104
2017,12,38250,Florida,Lakeland city,108054
2017,12,39425,Florida,Largo city,84754
2017,12,43975,Florida,Melbourne city,82011
2017,12,45000,Florida,Miami city,463347
2017,12,45025,Florida,Miami Beach city,92307
2017,12,45060,Florida,Miami Gardens city,113750
2017,12,45975,Florida,Miramar city,140328
2017,12,49675,Florida,North Port city,66300
2017,12,53000,Florida,Orlando city,280257
2017,12,54000,Florida,Palm Bay city,111657
2017,12,54200,Florida,Palm Coast city,86516
2017,12,55775,Florida,Pembroke Pines city,170712
2017,12,57425,Florida,Plantation city,93909
2017,12,58050,Florida,Pompano Beach city,110473
2017,12,58715,Florida,Port St. Lucie city,189344
2017,12,63000,Florida,St. Petersburg city,263255
2017,12,69700,Florida,Sunrise city,94323
2017,12,70600,Florida,Tallahassee city,191049
2017,12,71000,Florida,Tampa city,385430
2017,12,76600,Florida,West Palm Beach city,110222
2017,13,03440,Georgia,Athens-Clarke County unified government (balance),125691
2017,13,04000,Georgia,Atlanta city,486290
2017,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),197166
2017,13,19000,Georgia,Columbus city,194058
2017,13,42425,Georgia,Johns Creek city,84350
2017,13,49008,Georgia,Macon-Bibb County,152663
2017,13,67284,Georgia,Roswell city,94786
2017,13,68516,Georgia,Sandy Springs city,106739
2017,13,69000,Georgia,Savannah city,146444
2017,13,80508,Georgia,Warner Robins city,74854
2017,15,71550,Hawaii,Urban Honolulu CDP,350395
2017,16,08830,Idaho,Boise City city,226570
2017,16,52120,Idaho,Meridian city,99926
2017,16,56260,Idaho,Nampa city,93590
2017,17,02154,Illinois,Arlington Heights village,75634
2017,17,03012,Illinois,Aurora city,200965
2017,17,06613,Illinois,Bloomington city,77934
2017,17,12385,Illinois,Champaign city,87432
2017,17,14000,Illinois,Chicago city,2716450
2017,17,14351,Illinois,Cicero town,82552
2017,17,23074,Illinois,Elgin city,112456
2017,17,24582,Illinois,Evanston city,74756
2017,17,38570,Illinois,Joliet city,148462
2017,17,51622,Illinois,Naperville city,147682
2017,17,59000,Illinois,Peoria city,112883
2017,17,65000,Illinois,Rockford city,147051
2017,17,68003,Illinois,Schaumburg village,74184
2017,17,72000,Illinois,Springfield city,114868
2017,17,79293,Illinois,Waukegan city,87729
2017,18,05860,Indiana,Bloomington city,85071
2017,18,10342,Indiana,Carmel city,92198
2017,18,22000,Indiana,Evansville city,118930
2017,18,23278,Indiana,Fishers city,91832
2017,18,25000,Indiana,Fort Wayne city,265904
2017,18,31000,Indiana,Hammond city,76618
2017,18,36003,Indiana,Indianapolis city (balance),863002
2017,18,71000,Indiana,South Bend city,102245
2017,19,12000,Iowa,Cedar Rapids city,132228
2017,19,19000,Iowa,Davenport city,102320
2017,19,21000,Iowa,Des Moines city,217521
2017,19,73335,Iowa,Sioux City city,82514
2017,20,36000,Kansas,Kansas City city,152938
2017,20,38900,Kansas,Lawrence city,96892
2017,20,52575,Kansas,Olathe city,137472
2017,20,53775,Kansas,Overland Park city,191278
2017,20,71000,Kansas,Topeka city,126587
2017,20,79000,Kansas,Wichita city,390591
2017,21,46027,Kentucky,Lexington-Fayette urban county,321959
2017,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),621349
2017,22,05000,Louisiana,Baton Rouge city,225374
2017,22,40735,Louisiana,Lafayette city,126848
2017,22,41155,Louisiana,Lake Charles city,77117
2017,22,55000,Louisiana,New Orleans city,393292
2017,22,70000,Louisiana,Shreveport city,192036
2017,24,04000,Maryland,Baltimore city,611648
2017,24,30325,Maryland,Frederick city,71408
2017,25,07000,Massachusetts,Boston city,685094
2017,25,09000,Massachusetts,Brockton city,95672
2017,25,11000,Massachusetts,Cambridge city,113630
2017,25,23000,Massachusetts,Fall River city,89420
2017,25,34550,Massachusetts,Lawrence city,80162
2017,25,37000,Massachusetts,Lowell city,111346
2017,25,37490,Massachusetts,Lynn city,94063
2017,25,45000,Massachusetts,New Bedford city,95120
2017,25,45560,Massachusetts,Newton city,88994
2017,25,55745,Massachusetts,Quincy city,94166
2017,25,62535,Massachusetts,Somerville city,81360
2017,25,67000,Massachusetts,Springfield city,154758
2017,25,82000,Massachusetts,Worcester city,185677
2017,26,03000,Michigan,Ann Arbor city,121477
2017,26,21000,Michigan,Dearborn city,94491
2017,26,22000,Michigan,Detroit city,673104
2017,26,27440,Michigan,Farmington Hills city,81050
2017,26,29000,Michigan,Flint city,96448
2017,26,34000,Michigan,Grand Rapids city,198829
2017,26,46000,Michigan,Lansing city,116986
2017,26,49000,Michigan,Livonia city,94105
2017,26,69035,Michigan,Rochester Hills city,74205
2017,26,74900,Michigan,Southfield city,73208
2017,26,76460,Michigan,Sterling Heights city,132631
2017,26,80700,Michigan,Troy city,83813
2017,26,84000,Michigan,Warren city,135022
2017,26,86000,Michigan,Westland city,81747
2017,26,88940,Michigan,Wyoming city,75938
2017,27,06616,Minnesota,Bloomington city,85866
2017,27,07966,Minnesota,Brooklyn Park city,80581
2017,27,17000,Minnesota,Duluth city,86066
2017,27,43000,Minnesota,Minneapolis city,422331
2017,27,51730,Minnesota,Plymouth city,78395
2017,27,54880,Minnesota,Rochester city,115733
2017,27,58000,Minnesota,St. Paul city,306621
2017,27,71428,Minnesota,Woodbury city,69756
2017,28,36000,Mississippi,Jackson city,166965
2017,29,15670,Missouri,Columbia city,121717
2017,29,35000,Missouri,Independence city,117306
2017,29,38000,Missouri,Kansas City city,488943
2017,29,41348,Missouri,Lee's Summit city,97290
2017,29,54074,Missouri,O'Fallon city,87597
2017,29,65000,Missouri,St. Louis city,308626
2017,29,70000,Missouri,Springfield city,167376
2017,30,06550,Montana,Billings city,109642
2017,31,28000,Nebraska,Lincoln city,284736
2017,31,37000,Nebraska,Omaha city,466893
2017,32,31900,Nevada,Henderson city,302539
2017,32,40000,Nevada,Las Vegas city,641676
2017,32,51800,Nevada,North Las Vegas city,242975
2017,32,60600,Nevada,Reno city,248853
2017,32,68400,Nevada,Sparks city,100888
2017,33,45140,New Hampshire,Manchester city,111196
2017,33,50260,New Hampshire,Nashua city,88341
2017,34,13690,New Jersey,Clifton city,86607
2017,34,21000,New Jersey,Elizabeth city,130215
2017,34,36000,New Jersey,Jersey City city,270753
2017,34,51000,New Jersey,Newark city,285154
2017,34,57000,New Jersey,Paterson city,148678
2017,34,74000,New Jersey,Trenton city,84964
2017,35,02000,New Mexico,Albuquerque city,558545
2017,35,39380,New Mexico,Las Cruces city,101712
2017,35,63460,New Mexico,Rio Rancho city,96159
2017,35,70500,New Mexico,Santa Fe city,83776
2017,36,01000,New York,Albany city,98251
2017,36,11000,New York,Buffalo city,258612
2017,36,50617,New York,New Rochelle city,79946
2017,36,51000,New York,New York city,8622698
2017,36,63000,New York,Rochester city,208046
2017,36,73000,New York,Syracuse city,143396
2017,36,84000,New York,Yonkers city,202019
2017,37,02140,North Carolina,Asheville city,91902
2017,37,10740,North Carolina,Cary town,165904
2017,37,12000,North Carolina,Charlotte city,859035
2017,37,14100,North Carolina,Concord city,92067
2017,37,19000,North Carolina,Durham city,267743
2017,37,22920,North Carolina,Fayetteville city,209889
2017,37,25580,North Carolina,Gastonia city,76593
2017,37,28000,North Carolina,Greensboro city,290222
2017,37,28080,North Carolina,Greenville city,92156
2017,37,31400,North Carolina,High Point city,111513
2017,37,55000,North Carolina,Raleigh city,464758
2017,37,74440,North Carolina,Wilmington city,119045
2017,37,75000,North Carolina,Winston-Salem city,244605
2017,38,25700,North Dakota,Fargo city,122359
2017,39,01000,Ohio,Akron city,197846
2017,39,15000,Ohio,Cincinnati city,301301
2017,39,16000,Ohio,Cleveland city,385525
2017,39,18000,Ohio,Columbus city,879170
2017,39,21000,Ohio,Dayton city,140371
2017,39,61000,Ohio,Parma city,79167
2017,39,77000,Ohio,Toledo city,276491
2017,40,09050,Oklahoma,Broken Arrow city,108303
2017,40,23200,Oklahoma,Edmond city,91950
2017,40,41850,Oklahoma,Lawton city,93714
2017,40,52500,Oklahoma,Norman city,122843
2017,40,55000,Oklahoma,Oklahoma City city,643648
2017,40,75000,Oklahoma,Tulsa city,401800
2017,41,05350,Oregon,Beaverton city,97514
2017,41,05800,Oregon,Bend city,94520
2017,41,23850,Oregon,Eugene city,168916
2017,41,31250,Oregon,Gresham city,111053
2017,41,34100,Oregon,Hillsboro city,106894
2017,41,47000,Oregon,Medford city,81780
2017,41,59000,Oregon,Portland city,647805
2017,41,64900,Oregon,Salem city,169798
2017,42,02000,Pennsylvania,Allentown city,121283
2017,42,06088,Pennsylvania,Bethlehem city,75707
2017,42,24000,Pennsylvania,Erie city,97369
2017,42,60000,Pennsylvania,Philadelphia city,1580863
2017,42,61000,Pennsylvania,Pittsburgh city,302407
2017,42,63624,Pennsylvania,Reading city,88423
2017,42,69000,Pennsylvania,Scranton city,77605
2017,44,19180,Rhode Island,Cranston city,81202
2017,44,54640,Rhode Island,Pawtucket city,72001
2017,44,59000,Rhode Island,Providence city,180393
2017,44,74300,Rhode Island,Warwick city,80871
2017,45,13330,South Carolina,Charleston city,134875
2017,45,16000,South Carolina,Columbia city,133114
2017,45,48535,South Carolina,Mount Pleasant town,86668
2017,45,50875,South Carolina,North Charleston city,110861
2017,46,59020,South Dakota,Sioux Falls city,176888
2017,47,14000,Tennessee,Chattanooga city,179139
2017,47,15160,Tennessee,Clarksville city,153205
2017,47,27740,Tennessee,Franklin city,78321
2017,47,40000,Tennessee,Knoxville city,187347
2017,47,48000,Tennessee,Memphis city,652236
2017,47,51560,Tennessee,Murfreesboro city,136372
2017,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),667560
2017,48,01000,Texas,Abilene city,121885
2017,48,01924,Texas,Allen city,100685
2017,48,03000,Texas,Amarillo city,199826
2017,48,04000,Texas,Arlington city,396394
2017,48,05000,Texas,Austin city,950715
2017,48,06128,Texas,Baytown city,76804
2017,48,07000,Texas,Beaumont city,119114
2017,48,10768,Texas,Brownsville city,183299
2017,48,10912,Texas,Bryan city,84021
2017,48,13024,Texas,Carrollton city,135710
2017,48,13552,Texas,Cedar Park city,75704
2017,48,15976,Texas,College Station city,113564
2017,48,16432,Texas,Conroe city,84378
2017,48,17000,Texas,Corpus Christi city,325605
2017,48,19000,Texas,Dallas city,1341075
2017,48,19972,Texas,Denton city,136268
2017,48,22660,Texas,Edinburg city,90280
2017,48,24000,Texas,El Paso city,683577
2017,48,26232,Texas,Flower Mound town,76681
2017,48,27000,Texas,Fort Worth city,874168
2017,48,27684,Texas,Frisco city,177286
2017,48,29000,Texas,Garland city,238002
2017,48,30464,Texas,Grand Prairie city,193837
2017,48,35000,Texas,Houston city,2312717
2017,48,37000,Texas,Irving city,240373
2017,48,39148,Texas,Killeen city,145482
2017,48,41464,Texas,Laredo city,260654
2017,48,41980,Texas,League City city,104903
2017,48,42508,Texas,Lewisville city,106021
2017,48,43888,Texas,Longview city,81522
2017,48,45000,Texas,Lubbock city,253888
2017,48,45384,Texas,McAllen city,142696
2017,48,45744,Texas,McKinney city,181330
2017,48,47892,Texas,Mesquite city,143949
2017,48,48072,Texas,Midland city,136089
2017,48,48768,Texas,Mission city,84424
2017,48,50820,Texas,New Braunfels city,79152
2017,48,53388,Texas,Odessa city,116861
2017,48,56000,Texas,Pasadena city,153520
2017,48,56348,Texas,Pearland city,119940
2017,48,57200,Texas,Pharr city,79487
2017,48,58016,Texas,Plano city,286143
2017,48,61796,Texas,Richardson city,116783
2017,48,63500,Texas,Round Rock city,123678
2017,48,64472,Texas,San Angelo city,100119
2017,48,65000,Texas,San Antonio city,1511946
2017,48,70808,Texas,Sugar Land city,88485
2017,48,72176,Texas,Temple city,74503
2017,48,74144,Texas,Tyler city,104991
2017,48,76000,Texas,Waco city,136436
2017,48,79000,Texas,Wichita Falls city,104747
2017,49,43660,Utah,Layton city,76691
2017,49,44320,Utah,Lehi city,62712
2017,49,55980,Utah,Ogden city,87031
2017,49,57300,Utah,Orem city,97839
2017,49,62470,Utah,Provo city,117335
2017,49,65330,Utah,St. George city,84405
2017,49,67000,Utah,Salt Lake City city,200544
2017,49,67440,Utah,Sandy city,96145
2017,49,70850,Utah,South Jordan city,70954
2017,49,82950,Utah,West Jordan city,113905
2017,49,83470,Utah,West Valley City city,136170
2017,51,01000,Virginia,Alexandria city,160035
2017,51,16000,Virginia,Chesapeake city,240397
2017,51,35000,Virginia,Hampton city,134669
2017,51,47672,Virginia,Lynchburg city,80995
2017,51,56000,Virginia,Newport News city,179388
2017,51,57000,Virginia,Norfolk city,244703
2017,51,64000,Virginia,Portsmouth city,94572
2017,51,67000,Virginia,Richmond city,227032
2017,51,68000,Virginia,Roanoke city,99837
2017,51,76432,Virginia,Suffolk city,90237
2017,51,82000,Virginia,Virginia Beach city,450435
2017,53,03180,Washington,Auburn city,80776
2017,53,05210,Washington,Bellevue city,144444
2017,53,05280,Washington,Bellingham city,89045
2017,53,22640,Washington,Everett city,110079
2017,53,23515,Washington,Federal Way city,96690
2017,53,35275,Washington,Kennewick city,81607
2017,53,35415,Washington,Kent city,128458
2017,53,35940,Washington,Kirkland city,88630
2017,53,53545,Washington,Pasco city,73013
2017,53,57745,Washington,Renton city,101379
2017,53,63000,Washington,Seattle city,724745
2017,53,67000,Washington,Spokane city,217108
2017,53,67167,Washington,Spokane Valley city,97847
2017,53,70000,Washington,Tacoma city,213418
2017,53,74060,Washington,Vancouver city,175673
2017,53,80010,Washington,Yakima city,93667
2017,55,02375,Wisconsin,Appleton city,74653
2017,55,31000,Wisconsin,Green Bay city,105116
2017,55,39225,Wisconsin,Kenosha city,99877
2017,55,48000,Wisconsin,Madison city,255214
2017,55,53000,Wisconsin,Milwaukee city,595351
2017,55,66000,Wisconsin,Racine city,77542
2018,01,03076,Alabama,Auburn city,65738
2018,01,07000,Alabama,Birmingham city,209880
2018,01,35896,Alabama,Hoover city,85108
2018,01,37000,Alabama,Huntsville city,197318
2018,01,50000,Alabama,Mobile city,189572
2018,01,51000,Alabama,Montgomery city,198218
2018,01,77256,Alabama,Tuscaloosa city,101113
2018,02,03000,Alaska,Anchorage municipality,291538
2018,04,04720,Arizona,Avondale city,85835
2018,04,07940,Arizona,Buckeye city,74370
2018,04,12000,Arizona,Chandler city,257165
2018,04,23620,Arizona,Flagstaff city,73964
2018,04,27400,Arizona,Gilbert town,248279
2018,04,27820,Arizona,Glendale city,250702
2018,04,28380,Arizona,Goodyear city,82835
2018,04,46000,Arizona,Mesa city,508958
2018,04,54050,Arizona,Peoria city,172259
2018,04,55000,Arizona,Phoenix city,1660272
2018,04,65000,Arizona,Scottsdale city,255310
2018,04,71510,Arizona,Surprise city,138161
2018,04,73000,Arizona,Tempe city,192364
2018,04,77000,Arizona,Tucson city,545975
2018,04,85540,Arizona,Yuma city,97908
2018,05,23290,Arkansas,Fayetteville city,86751
2018,05,24550,Arkansas,Fort Smith city,87845
2018,05,35710,Arkansas,Jonesboro city,76990
2018,05,41000,Arkansas,Little Rock city,197881
2018,05,66080,Arkansas,Springdale city,81029
2018,06,00562,California,Alameda city,78338
2018,06,00884,California,Alhambra city,84649
2018,06,02000,California,Anaheim city,352005
2018,06,02252,California,Antioch city,111535
2018,06,02364,California,Apple Valley town,73508
2018,06,03526,California,Bakersfield city,383579
2018,06,04982,California,Bellflower city,77131
2018,06,06000,California,Berkeley city,121643
2018,06,08786,California,Buena Park city,82421
2018,06,08954,California,Burbank city,103695
2018,06,11194,California,Carlsbad city,115877
2018,06,11530,California,Carson city,91909
2018,06,13014,California,Chico city,94776
2018,06,13210,California,Chino city,91583
2018,06,13214,California,Chino Hills city,83447
2018,06,13392,California,Chula Vista city,271651
2018,06,13588,California,Citrus Heights city,87910
2018,06,14218,California,Clovis city,112022
2018,06,15044,California,Compton city,96617
2018,06,16000,California,Concord city,129688
2018,06,16350,California,Corona city,168819
2018,06,16532,California,Costa Mesa city,113615
2018,06,17918,California,Daly City city,107008
2018,06,19766,California,Downey city,112269
2018,06,21712,California,El Cajon city,103241
2018,06,22020,California,Elk Grove city,172886
2018,06,22230,California,El Monte city,115586
2018,06,22804,California,Escondido city,152213
2018,06,23182,California,Fairfield city,116884
2018,06,24638,California,Folsom city,79022
2018,06,24680,California,Fontana city,213739
2018,06,26000,California,Fremont city,237807
2018,06,27000,California,Fresno city,530093
2018,06,28000,California,Fullerton city,139640
2018,06,29000,California,Garden Grove city,172646
2018,06,30000,California,Glendale city,201361
2018,06,32548,California,Hawthorne city,86965
2018,06,33000,California,Hayward city,159620
2018,06,33182,California,Hemet city,85275
2018,06,33434,California,Hesperia city,95274
2018,06,36000,California,Huntington Beach city,200641
2018,06,36448,California,Indio city,91240
2018,06,36546,California,Inglewood city,109419
2018,06,36770,California,Irvine city,282572
2018,06,37692,California,Jurupa Valley city,108393
2018,06,39496,California,Lake Forest city,85623
2018,06,39892,California,Lakewood city,80140
2018,06,40130,California,Lancaster city,159053
2018,06,41992,California,Livermore city,90269
2018,06,43000,California,Long Beach city,467354
2018,06,44000,California,Los Angeles city,3990456
2018,06,45484,California,Manteca city,81592
2018,06,46842,California,Menifee city,92595
2018,06,46898,California,Merced city,83316
2018,06,47766,California,Milpitas city,80430
2018,06,48256,California,Mission Viejo city,95202
2018,06,48354,California,Modesto city,215030
2018,06,49270,California,Moreno Valley city,209050
2018,06,49670,California,Mountain View city,83377
2018,06,50076,California,Murrieta city,114985
2018,06,50258,California,Napa city,79263
2018,06,51182,California,Newport Beach city,85326
2018,06,52526,California,Norwalk city,105120
2018,06,53000,California,Oakland city,429082
2018,06,53322,California,Oceanside city,176080
2018,06,53896,California,Ontario city,181107
2018,06,53980,California,Orange city,139484
2018,06,54652,California,Oxnard city,209877
2018,06,55156,California,Palmdale city,156667
2018,06,56000,California,Pasadena city,141371
2018,06,56700,California,Perris city,79133
2018,06,57456,California,Pittsburg city,72437
2018,06,57792,California,Pleasanton city,82372
2018,06,58072,California,Pomona city,152361
2018,06,59444,California,Rancho Cordova city,74585
2018,06,59451,California,Rancho Cucamonga city,177751
2018,06,59920,California,Redding city,91772
2018,06,60102,California,Redwood City city,86200
2018,06,60466,California,Rialto city,103440
2018,06,60620,California,Richmond city,110146
2018,06,62000,California,Riverside city,330063
2018,06,62938,California,Roseville city,139117
2018,06,64000,California,Sacramento city,508529
2018,06,64224,California,Salinas city,156259
2018,06,65000,California,San Bernardino city,215941
2018,06,65042,California,San Buenaventura (Ventura) city,111128
2018,06,66000,California,San Diego city,1425976
2018,06,67000,California,San Francisco city,883305
2018,06,68000,California,San Jose city,1030119
2018,06,68084,California,San Leandro city,89703
2018,06,68196,California,San Marcos city,96847
2018,06,68252,California,San Mateo city,105025
2018,06,68378,California,San Ramon city,75839
2018,06,69000,California,Santa Ana city,332725
2018,06,69070,California,Santa Barbara city,91350
2018,06,69084,California,Santa Clara city,129488
2018,06,69088,California,Santa Clarita city,210089
2018,06,69196,California,Santa Maria city,107408
2018,06,70000,California,Santa Monica city,91411
2018,06,70098,California,Santa Rosa city,177586
2018,06,72016,California,Simi Valley city,125851
2018,06,73080,California,South Gate city,94443
2018,06,75000,California,Stockton city,311178
2018,06,77000,California,Sunnyvale city,153185
2018,06,78120,California,Temecula city,114742
2018,06,78582,California,Thousand Oaks city,127690
2018,06,80000,California,Torrance city,145182
2018,06,80238,California,Tracy city,91812
2018,06,80854,California,Tustin city,79795
2018,06,81344,California,Upland city,77000
2018,06,81554,California,Vacaville city,100154
2018,06,81666,California,Vallejo city,121913
2018,06,82590,California,Victorville city,122312
2018,06,82954,California,Visalia city,133800
2018,06,82996,California,Vista city,101224
2018,06,84200,California,West Covina city,106311
2018,06,84550,California,Westminster city,90938
2018,06,85292,California,Whittier city,86064
2018,08,03455,Colorado,Arvada city,120492
2018,08,04000,Colorado,Aurora city,374114
2018,08,07850,Colorado,Boulder city,107353
2018,08,12815,Colorado,Centennial city,110831
2018,08,16000,Colorado,Colorado Springs city,472688
2018,08,20000,Colorado,Denver city,716492
2018,08,27425,Colorado,Fort Collins city,167830
2018,08,32155,Colorado,Greeley city,107348
2018,08,43000,Colorado,Lakewood city,156798
2018,08,45970,Colorado,Longmont city,96577
2018,08,46465,Colorado,Loveland city,77446
2018,08,62000,Colorado,Pueblo city,111750
2018,08,77290,Colorado,Thornton city,139436
2018,08,83835,Colorado,Westminster city,113479
2018,09,08000,Connecticut,Bridgeport city,144900
2018,09,18430,Connecticut,Danbury city,84730
2018,09,37000,Connecticut,Hartford city,122587
2018,09,52000,Connecticut,New Haven city,130418
2018,09,55990,Connecticut,Norwalk city,89047
2018,09,73000,Connecticut,Stamford city,129775
2018,09,80000,Connecticut,Waterbury city,108093
2018,11,50000,District of Columbia,Washington city,702455
2018,12,07300,Florida,Boca Raton city,99244
2018,12,07875,Florida,Boynton Beach city,78050
2018,12,10275,Florida,Cape Coral city,189343
2018,12,12875,Florida,Clearwater city,116478
2018,12,14400,Florida,Coral Springs city,133507
2018,12,16475,Florida,Davie town,106558
2018,12,16725,Florida,Deerfield Beach city,80863
2018,12,17200,Florida,Deltona city,91951
2018,12,17935,Florida,Doral city,61824
2018,12,24000,Florida,Fort Lauderdale city,182595
2018,12,24125,Florida,Fort Myers city,82254
2018,12,25175,Florida,Gainesville city,133857
2018,12,30000,Florida,Hialeah city,238942
2018,12,32000,Florida,Hollywood city,154823
2018,12,32275,Florida,Homestead city,70477
2018,12,35000,Florida,Jacksonville city,903889
2018,12,36950,Florida,Kissimmee city,73597
2018,12,38250,Florida,Lakeland city,110516
2018,12,39425,Florida,Largo city,84996
2018,12,43975,Florida,Melbourne city,82826
2018,12,45000,Florida,Miami city,470914
2018,12,45025,Florida,Miami Beach city,91718
2018,12,45060,Florida,Miami Gardens city,113069
2018,12,45975,Florida,Miramar city,140823
2018,12,49675,Florida,North Port city,68628
2018,12,53000,Florida,Orlando city,285713
2018,12,54000,Florida,Palm Bay city,114194
2018,12,54200,Florida,Palm Coast city,87607
2018,12,55775,Florida,Pembroke Pines city,172374
2018,12,57425,Florida,Plantation city,94288
2018,12,58050,Florida,Pompano Beach city,111954
2018,12,58715,Florida,Port St. Lucie city,195248
2018,12,63000,Florida,St. Petersburg city,265098
2018,12,69700,Florida,Sunrise city,95458
2018,12,70600,Florida,Tallahassee city,193551
2018,12,71000,Florida,Tampa city,392890
2018,12,76600,Florida,West Palm Beach city,111398
2018,13,03440,Georgia,Athens-Clarke County unified government (balance),125964
2018,13,04000,Georgia,Atlanta city,498044
2018,13,04204,Georgia,Augusta-Richmond County consolidated government (balance),196939
2018,13,19000,Georgia,Columbus city,194160
2018,13,42425,Georgia,Johns Creek city,84310
2018,13,49008,Georgia,Macon-Bibb County,153095
2018,13,67284,Georgia,Roswell city,94650
2018,13,68516,Georgia,Sandy Springs city,108797
2018,13,69000,Georgia,Savannah city,145862
2018,13,72122,Georgia,South Fulton city,97277
2018,13,80508,Georgia,Warner Robins city,75797
2018,15,71550,Hawaii,Urban Honolulu CDP,347397
2018,16,08830,Idaho,Boise City city,228790
2018,16,52120,Idaho,Meridian city,106804
2018,16,56260,Idaho,Nampa city,96252
2018,17,02154,Illinois,Arlington Heights village,75249
2018,17,03012,Illinois,Aurora city,199602
2018,17,06613,Illinois,Bloomington city,77962
2018,17,12385,Illinois,Champaign city,88029
2018,17,14000,Illinois,Chicago city,2705994
2018,17,14351,Illinois,Cicero town,81597
2018,17,23074,Illinois,Elgin city,111683
2018,17,24582,Illinois,Evanston city,74106
2018,17,38570,Illinois,Joliet city,148099
2018,17,51622,Illinois,Naperville city,148304
2018,17,59000,Illinois,Peoria city,111388
2018,17,65000,Illinois,Rockford city,146526
2018,17,68003,Illinois,Schaumburg village,73509
2018,17,72000,Illinois,Springfield city,114694
2018,17,79293,Illinois,Waukegan city,86792
2018,18,05860,Indiana,Bloomington city,84981
2018,18,10342,Indiana,Carmel city,93510
2018,18,22000,Indiana,Evansville city,117963
2018,18,23278,Indiana,Fishers city,93362
2018,18,25000,Indiana,Fort Wayne city,267633
2018,18,31000,Indiana,Hammond city,75795
2018,18,36003,Indiana,Indianapolis city (balance),867125
2018,18,71000,Indiana,South Bend city,101860
2018,19,12000,Iowa,Cedar Rapids city,133174
2018,19,19000,Iowa,Davenport city,102085
2018,19,21000,Iowa,Des Moines city,216853
2018,19,73335,Iowa,Sioux City city,82396
2018,20,36000,Kansas,Kansas City city,152958
2018,20,38900,Kansas,Lawrence city,97286
2018,20,52575,Kansas,Olathe city,139605
2018,20,53775,Kansas,Overland Park city,192536
2018,20,71000,Kansas,Topeka city,125904
2018,20,79000,Kansas,Wichita city,389255
2018,21,46027,Kentucky,Lexington-Fayette urban county,323780
2018,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),620118
2018,22,05000,Louisiana,Baton Rouge city,221599
2018,22,40735,Louisiana,Lafayette city,126143
2018,22,41155,Louisiana,Lake Charles city,78001
2018,22,55000,Louisiana,New Orleans city,391006
2018,22,70000,Louisiana,Shreveport city,188987
2018,24,04000,Maryland,Baltimore city,602495
2018,24,30325,Maryland,Frederick city,72146
2018,25,07000,Massachusetts,Boston city,694583
2018,25,09000,Massachusetts,Brockton city,95777
2018,25,11000,Massachusetts,Cambridge city,118977
2018,25,23000,Massachusetts,Fall River city,89661
2018,25,34550,Massachusetts,Lawrence city,80376
2018,25,37000,Massachusetts,Lowell city,111670
2018,25,37490,Massachusetts,Lynn city,94654
2018,25,45000,Massachusetts,New Bedford city,95315
2018,25,45560,Massachusetts,Newton city,88904
2018,25,55745,Massachusetts,Quincy city,94580
2018,25,62535,Massachusetts,Somerville city,81562
2018,25,67000,Massachusetts,Springfield city,155032
2018,25,82000,Massachusetts,Worcester city,185877
2018,26,03000,Michigan,Ann Arbor city,121890
2018,26,21000,Michigan,Dearborn city,94333
2018,26,22000,Michigan,Detroit city,672662
2018,26,27440,Michigan,Farmington Hills city,81093
2018,26,29000,Michigan,Flint city,95943
2018,26,34000,Michigan,Grand Rapids city,200217
2018,26,46000,Michigan,Lansing city,118427
2018,26,49000,Michigan,Livonia city,93971
2018,26,69035,Michigan,Rochester Hills city,74696
2018,26,74900,Michigan,Southfield city,73158
2018,26,76460,Michigan,Sterling Heights city,132964
2018,26,80700,Michigan,Troy city,84272
2018,26,84000,Michigan,Warren city,134587
2018,26,86000,Michigan,Westland city,81720
2018,26,88940,Michigan,Wyoming city,75820
2018,27,06616,Minnesota,Bloomington city,85578
